Stock Id,Nombre de la oportunidad,Fecha y Hora PO,Lugar origen de servicio logístico: Nombre,Transaction Id,Etapa,Fecha de compra,Funnel TAS,SL,Fecha PL,Location PL ,Fecha de creacion ,Fecha finalizacion ,LT creado - finalizado (hrs),On time,Proveedor,Region ,Isoweek compra,Mes recolección,Destino,PL,Ticket,Fecha ticket,Revision de casos,LT solicitado vs comprado,creacion - finalizacion ,Local / interestatal,Agente que realiza la compra: Nombre completo,BULK O TAS,Aging desde Compra,creacion Ticket vs SL Finalizado,Comprado vs finalizado,Fecha publicado,Region origen de servicio logístico,Primera publicacion, Days to published,SLA,DESTINO CORRECTO,Location actual,COST,COST,RUTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488180,GRUPO CONTINENTAL-BYD INTERLOMAS,"18/02/2026, 14:32",EDOMEX - Interlomas,54926966,Cerrado,18/2/2026,Recolectado,Finished,22/2/2026 16:26:00,Santa Fé,19/2/2026 10:40:16,20/2/2026 13:38:46,26.98,On time,Externo,CDMX Poniente,8,2,Santa Fé,,Solicitado,19/2/2026 10:35:36,,20.1,2.0,Local,Juan Nolasco,TAS,5.0,27.1,34.7,46071.6,CDMX PONIENTE,2026-02-18 14:51:08.984000,0.3,,,Santa Fé,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Ismo - Chirey Norte,
488254,GRUPO TORRES CORZO-TORRES CORZO ALIADO,"18/02/2026, 12:22",Aliado - Grupo Torres Corzo - Nissan Nava,54789521,Cerrado,18/2/2026,Recolectado,Finished,21/2/2026 15:41:32,HQ - QRO - Puerta La Victoria,20/2/2026 13:29:11,21/2/2026 15:08:46,25.66,On time,Draiver,QRO,8,2,HQ - QRO - Puerta La Victoria,,Solicitado,19/2/2026 13:24:45,,25.0,3.1,Interestatal,Juan Salazar,TAS,5.0,49.7,61.5,46071.8,,2026-02-18 18:06:11.629000,5.7,2,0.0,HQ - QRO - Puerta La Victoria,2282.332778,1,S.L.P - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Metepec,
488123,GRUPO ANDRADE-GWM LA VILLA,"18/02/2026, 11:10",CDMX - Plaza Fortuna,54837714,Cerrado,18/2/2026,Recolectado,Finished,23/2/2026 13:20:09,Plaza Fortuna,19/2/2026 9:51:36,20/2/2026 10:56:58,25.09,On time,Externo,CDMX CENTRO,8,2,Plaza Fortuna,,Solicitado,19/2/2026 9:43:10,,22.6,2.0,Local,Erick Carlon,TAS,6.0,25.2,33.9,46071.5,CDMX CENTRO,2026-02-18 11:31:08.172000,0.4,,,Plaza Fortuna,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Continental - Gwm Santa Fe,
488118,GRUPO CONTINENTAL-BYD SANTA FE,"17/02/2026, 20:01",Aliado - Grupo Continental - Gwm Santa Fe,54945424,Cerrado,17/2/2026,Recolectado,Finished,23/2/2026 17:20:06,WH - Lerma 5,18/2/2026 12:05:32,18/2/2026 13:54:42,1.82,On time,Externo,CDMX Poniente,8,2,Santa Fé,,Solicitado,18/2/2026 11:40:10,,15.7,0.7,Local,Eivar Villegas,TAS,6.0,2.2,36.1,46071.5,,2026-02-18 13:43:13.442000,17.7,,,WH - Lerma 5,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Continental - Gwm Santa Fe,
488042,GRUPO ISMO-OMODA ALIADO,"17/02/2026, 19:13",Aliado - Omoda,54863148,Cerrado,17/2/2026,Recolectado,Finished,Sin PL,Sin PL,20/2/2026 13:23:56,21/2/2026 15:27:36,26.06,On time,Draiver,QRO,8,2,HQ - QRO - Puerta La Victoria,,Solicitado,20/2/2026 9:30:16,,62.3,3.8,Interestatal,Victor Elizaldegarcia,TAS,6.0,30.0,85.4,46070.8,QRO,2026-02-17 19:31:07.952000,0.3,2,0.0,HQ - QRO - Puerta La Victoria,2336.710145,1,LEON - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Continental - Gwm Santa Fe,
488016,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"17/02/2026, 18:18",Aliado - Grupo Continental - Gwm Santa Fe,54945249,Cerrado,17/2/2026,Recolectado,Finished,21/2/2026 16:45:51,Santa Fé,18/2/2026 12:06:55,18/2/2026 14:14:58,2.13,On time,Externo,CDMX Poniente,8,2,Santa Fé,,Solicitado,18/2/2026 11:43:11,,17.4,0.8,Local,Eivar Villegas,TAS,6.0,2.5,36.1,46070.8,,2026-02-18 13:59:13.296000,19.7,,,Santa Fé,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Continental - Gwm Santa Fe,
488012,GRUPO ISMO-OMODA ALIADO,"17/02/2026, 18:12",Aliado - Omoda,54893141,Cerrado,17/2/2026,Recolectado,Finished,Sin PL,Sin PL,20/2/2026 13:22:41,21/2/2026 16:43:49,27.35,On time,Draiver,QRO,8,2,HQ - QRO - Puerta La Victoria,,Solicitado,20/2/2026 9:27:51,,63.3,3.9,Interestatal,Victor Elizaldegarcia,TAS,6.0,31.3,85.4,46070.8,QRO,2026-02-17 18:31:07.840000,0.3,2,0.0,HQ - QRO - Puerta La Victoria,2336.710145,1,LEON - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Continental - Gwm Santa Fe,
487996,GRUPO CONTINENTAL-STELLANTIS METEPEC,"17/02/2026, 17:45",Aliado - BYD Metepec,54849362,Cerrado,17/2/2026,Recolectado,Finished,23/2/2026 16:01:19,WH - Lerma 2,18/2/2026 12:01:49,20/2/2026 12:02:24,48.01,Late,Externo,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,18/2/2026 11:33:25,,17.8,2.8,Local,Arturo Fernández,TAS,6.0,48.5,36.0,46070.8,,2026-02-20 11:59:07.812000,66.2,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Grupo Mega - Nissan Toluca,
487995,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"17/02/2026, 17:34",Aliado - Grupo Continental - Gwm Santa Fe,54945135,Cerrado,17/2/2026,Recolectado,Finished,Sin PL,Sin PL,18/2/2026 12:11:18,19/2/2026 12:24:06,24.21,On time,Externo,CDMX Poniente,8,2,Santa Fé,,Solicitado,18/2/2026 11:45:12,,18.2,1.8,Local,Eivar Villegas,TAS,6.0,24.6,36.2,46070.7,,2026-02-19 11:35:12.752000,42.0,,,HQ - Lerma 1,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487980,GRUPO CONTINENTAL-KIA TLAHUAC ALIADO,"17/02/2026, 16:33",Aliado - Kia Tlahuac,54875920,Cerrado,17/2/2026,Recolectado,Finished,19/2/2026 15:44:42,San Angel,18/2/2026 10:23:23,19/2/2026 12:50:13,26.45,On time,Externo,CDMX SUR,8,2,San Angel,,Solicitado,18/2/2026 10:14:44,,17.7,1.8,Local,Cristian Martinezde,TAS,6.0,26.6,34.4,46070.7,,2026-02-19 12:51:15.305000,44.3,,,San Angel,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487975,GRUPO TOLLOCAN-TOLLOCAN ALIADO,"17/02/2026, 16:25",Aliado - Nissan Metepec,54619376,Cerrado,17/2/2026,Recolectado,Finished,21/2/2026 10:24:14,WH - Lerma 2,17/2/2026 17:08:29,19/2/2026 10:57:59,41.83,Late,Externo,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,17/2/2026 16:37:08,,0.2,1.8,Local,Cesar Salazar,TAS,6.0,42.3,17.1,46070.7,,2026-02-19 10:45:11.122000,42.3,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487968,GRUPO TOLLOCAN-TOLLOCAN ALIADO,"17/02/2026, 15:52",Aliado - Nissan Metepec,54830899,Cerrado,17/2/2026,Recolectado,Finished,Sin PL,Sin PL,17/2/2026 17:03:08,19/2/2026 11:04:36,42.02,Late,Draiver,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,17/2/2026 16:11:21,,0.3,1.8,Local,Cesar Salazar,TAS,6.0,42.9,17.1,46074.7,,2026-02-21 16:13:10.180000,96.4,,,HQ - Lerma 1,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Metepec,
487964,GRUPO CONTINENTAL-KIA TLAHUAC ALIADO,"17/02/2026, 15:42",Aliado - Kia Coapa,54866705,Cerrado,17/2/2026,Recolectado,Finished,21/2/2026 10:03:05,HQ - Lerma 1,18/2/2026 10:28:21,19/2/2026 12:57:19,26.48,On time,Externo,CDMX SUR,8,2,San Angel,,Solicitado,18/2/2026 10:17:51,,18.6,1.9,Local,Cristian Martinezde,TAS,6.0,26.7,34.5,46070.7,CDMX SUR,2026-02-18 19:40:09.735000,28.0,,,HQ - Lerma 1,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487959,GRUPO SONI-HONDA PACHUCA,"17/02/2026, 15:12",EDOMEX - Interlomas,54848761,Cerrado,17/2/2026,Pendiente por recolectar,,Sin PL,Sin PL,,,,,Pendiente por recolectar,,8,2,,,Solicitado,18/2/2026 10:06:12,,18.9,,,Omar Islasgomez,TAS,6.0,,,46074.2,CDMX PONIENTE,2026-02-21 05:53:41.461000,86.7,,,Interlomas,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487909,GRUPO MEGA-MEGA ALIADO,"17/02/2026, 12:56",Aliado - Nissan Toluca,54891414,Cerrado,17/2/2026,Recolectado,Finished,21/2/2026 11:24:33,WH - Lerma 2,19/2/2026 12:42:37,20/2/2026 9:51:21,21.15,On time,Externo,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,19/2/2026 12:13:19,,47.3,2.9,Local,Josué Cortés,TAS,6.0,21.6,60.7,46070.6,CDMX PONIENTE,2026-02-20 09:19:09.203000,68.4,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487904,GRUPO TOLLOCAN-TOLLOCAN ALIADO,"17/02/2026, 12:40",Aliado - Nissan Metepec,54935929,Cerrado,17/2/2026,Recolectado,Finished,21/2/2026 9:59:03,WH - Lerma 2,17/2/2026 17:10:39,18/2/2026 17:07:15,23.94,On time,Draiver,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,17/2/2026 16:57:08,,4.3,1.2,Local,Cesar Salazar,TAS,6.0,24.2,17.2,46070.5,,2026-02-18 17:05:12.342000,28.4,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487866,GRUPO AUTOKLIC-TLAXCALA,"17/02/2026, 10:11",Aliado - Aliado AutoKlic,54906711,Cerrado,17/2/2026,Pendiente por recolectar,,Sin PL,Sin PL,,,,,Pendiente por recolectar,,8,2,,,Solicitado,21/2/2026 12:48:08,,98.6,,,MIGUEL ANGEL LUCAS PORTILLA LUCAS,TAS,7.0,,,,,,No published,,,Out of Kavak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Metepec,
487770,GRUPO CONTINENTAL-BYD METEPEC,"16/02/2026, 19:15",Aliado - BYD Metepec,54895695,Cerrado,16/2/2026,Recolectado,Finished,20/2/2026 17:13:46,WH - Lerma 2,17/2/2026 11:06:16,17/2/2026 14:05:25,2.99,On time,Draiver,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,16/2/2026 20:58:29,,1.7,0.8,Local,Arturo Fernández,TAS,7.0,17.1,35.1,46069.8,,2026-02-17 12:36:16.093000,17.4,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Toluca,
487769,GRUPO GP AUTO-CHIREY INTERLOMAS,"16/02/2026, 19:10",CDMX - Patio Santa Fe,54904424,Cerrado,16/2/2026,Pendiente por recolectar,,Sin PL,Sin PL,,,,,Pendiente por recolectar,,8,2,,,Solicitado,23/2/2026 11:36:03,,160.4,,,Alberto Gonzalez,TAS,7.0,,,46069.8,CDMX PONIENTE,2026-02-16 19:31:07.849000,0.4,,,Santa Fé,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487761,GRUPO CONTINENTAL-BYD METEPEC,"16/02/2026, 19:02",Aliado - BYD Metepec,54832836,Cerrado,16/2/2026,Recolectado,Finished,22/2/2026 13:48:54,HQ - Lerma 1,17/2/2026 11:02:17,17/2/2026 16:25:22,5.38,On time,Draiver,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,16/2/2026 20:53:40,,1.9,0.9,Local,Arturo Fernández,TAS,7.0,19.5,35.0,46069.8,,2026-02-17 16:18:12.589000,21.3,,,HQ - Lerma 1,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - BYD Metepec,
487729,GRUPO AUTOPOLIS-INFINITI CALZADA DEL VALLE,"16/02/2026, 16:56",MTY - HQ FASHION DRIVE,54808744,Cerrado,16/2/2026,Sin recoleccion log,,20/2/2026 16:09:54,PENDING_LOCATION,,,,,Sin recoleccion log,,8,2,,,No solicitado,,,,,,Arnoldo Leos,TAS,7.0,,,,MTY,2026-02-19 12:48:16.537000,67.9,,,Out of Kavak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Toluca,
487713,GRUPO CONTINENTAL-GWM METEPEC,"16/02/2026, 16:36",Aliado - BYD Metepec,54884304,Cerrado,16/2/2026,Recolectado,Finished,23/2/2026 12:54:27,Kavak Portal Centro,17/2/2026 11:07:36,17/2/2026 19:10:31,8.05,On time,Draiver,CDMX Poniente,8,2,WH - Lerma 2,,Solicitado,16/2/2026 21:00:59,,4.4,1.1,Local,Arturo Fernández,TAS,7.0,22.2,35.1,46069.7,,2026-02-17 19:11:48.683000,26.6,,,Kavak Portal Centro,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487708,GRUPO CONTINENTAL-KIA ALIADO,"16/02/2026, 16:29",Aliado - Kia Coapa,54831818,Cerrado,16/2/2026,Recolectado,Finished,22/2/2026 15:08:58,Kavak Artz Pedregal,17/2/2026 13:15:54,18/2/2026 14:02:03,24.77,On time,Draiver,CDMX SUR,8,2,San Angel,,Solicitado,17/2/2026 12:40:01,,20.2,1.9,Local,Cristian Martinezde,TAS,7.0,25.4,37.3,46069.7,CDMX SUR,2026-02-18 13:59:12.832000,45.5,,,Kavak Artz Pedregal,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Toluca,
487691,GRUPO CONTINENTAL-KIA COAPA,"16/02/2026, 15:48",Aliado - Kia Coapa,54880940,Cerrado,16/2/2026,Recolectado,Finished,21/2/2026 12:13:45,San Angel,17/2/2026 13:15:02,17/2/2026 15:48:39,2.56,On time,Draiver,CDMX SUR,8,2,San Angel,,Solicitado,17/2/2026 12:37:59,,20.8,1.0,Local,Cristian Martinezde,TAS,7.0,3.2,37.3,,CDMX SUR,2026-02-20 16:07:09.916000,96.3,,,San Angel,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487666,GRUPO CONTINENTAL-BYD SANTA FE,"16/02/2026, 14:24",Aliado - Grupo Continental - Gwm Santa Fe,54925981,Cerrado,16/2/2026,Recolectado,Finished,21/2/2026 9:23:08,WH - Lerma 5,16/2/2026 15:37:19,17/2/2026 12:14:17,20.62,On time,Externo,CDMX Poniente,8,2,Santa Fé,,Solicitado,16/2/2026 15:24:40,,1.0,0.9,Local,Eivar Villegas,TAS,7.0,20.8,15.6,46069.6,,2026-02-17 12:15:11.352000,21.9,,,WH - Lerma 5,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487655,GRUPO AUTOKLIC-TLAXCALA,"16/02/2026, 14:13",Aliado - Aliado AutoKlic,54864817,Cerrado,16/2/2026,Pendiente por recolectar,,Sin PL,Sin PL,,,,,Pendiente por recolectar,,8,2,,,Solicitado,21/2/2026 11:22:59,,117.2,,,MIGUEL ANGEL LUCAS PORTILLA LUCAS,TAS,7.0,,,,,,No published,,,Out of Kavak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - BYD Metepec,
487670,GRUPO AUTOPOLIS-NISSAN CUMBRES,"16/02/2026, 12:45",Aliado - Grupo Autopolis - Nissan Cumbres,54832947,Cerrado,16/2/2026,Sin recoleccion log,,20/2/2026 16:04:58,PENDING_LOCATION,,,,,Sin recoleccion log,,8,2,,,No solicitado,,,,,,Arnoldo Leos,TAS,7.0,,,46071.5,,2026-02-18 10:49:07.875000,46.1,,,Out of Kavak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - BYD Metepec,
487637,GRUPO PREMIER-CHEVROLET MAZATLÁN,"16/02/2026, 12:31",Aliado - Chevrolet Mazatlán,54882588,Cerrado,16/2/2026,Pendiente por recolectar,,Sin PL,Sin PL,,,,,Pendiente por recolectar,,8,2,,,Solicitado,23/2/2026 11:31:17,,167.0,,,Jose Angel Aguilar Avila,TAS,9.0,,,,,2026-02-16 13:46:10.761000,1.3,,,Out of Kavak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487624,GRUPO CONTINENTAL-BYD SANTA FE,"14/02/2026, 18:22",Aliado - Grupo Continental - Gwm Santa Fe,54903883,Cerrado,14/2/2026,Recolectado,Finished,23/2/2026 17:46:11,Santa Fé,16/2/2026 15:40:19,17/2/2026 12:57:46,21.29,On time,Externo,CDMX Poniente,7,2,Santa Fé,,Solicitado,16/2/2026 15:26:38,,45.1,2.8,Local,Eivar Villegas,TAS,9.0,21.5,63.7,46069.5,,2026-02-17 12:24:11.791000,66.0,,,Santa Fé,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487337,GRUPO TOLLOCAN-TOLLOCAN ALIADO,"14/02/2026, 16:44",Aliado - Nissan Metepec,54897478,Cerrado,14/2/2026,Recolectado,Finished,23/2/2026 11:32:49,WH - Lerma 2,16/2/2026 12:15:04,17/2/2026 13:14:36,24.99,On time,Kavak,CDMX Poniente,7,2,WH - Lerma 2,,Solicitado,16/2/2026 12:01:29,,43.3,2.9,Local,Cesar Salazar,TAS,9.0,25.2,60.3,46067.7,,2026-02-17 12:35:13.719000,67.9,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Toluca,
487324,GRUPO ISMO-OMODA ALIADO,"14/02/2026, 16:06",Aliado - Omoda,54861476,Cerrado,14/2/2026,Recolectado,Finished,Sin PL,Sin PL,20/2/2026 13:21:33,21/2/2026 16:45:51,27.41,On time,Draiver,QRO,7,2,HQ - QRO - Puerta La Victoria,,Solicitado,20/2/2026 9:24:50,,137.3,7.0,Interestatal,Victor Elizaldegarcia,TAS,9.0,31.4,157.4,46067.7,QRO,2026-02-14 16:26:10.367000,0.3,2,0.0,HQ - QRO - Puerta La Victoria,2336.710145,1,LEON - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487308,GRUPO ISMO-OMODA ALIADO,"14/02/2026, 15:56",Aliado - Grupo Ismo - Chirey Norte,54825405,Cerrado,14/2/2026,Recolectado,Finished,Sin PL,Sin PL,20/2/2026 13:19:55,21/2/2026 16:33:50,27.23,On time,Draiver,QRO,7,2,HQ - QRO - Puerta La Victoria,,Solicitado,20/2/2026 9:13:26,,137.3,7.0,Interestatal,Victor Elizaldegarcia,TAS,9.0,31.3,157.3,46067.7,,2026-02-21 16:34:14.114000,168.6,2,0.0,HQ - QRO - Puerta La Victoria,2336.710145,1,LEON - QRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487280,GRUPO TOLLOCAN-TOLLOCAN ALIADO,"14/02/2026, 14:40",Aliado - Nissan Metepec,54845834,Cerrado,14/2/2026,Recolectado,Finished,Sin PL,Sin PL,20/2/2026 11:44:54,20/2/2026 17:57:13,6.21,On time,Draiver,CDMX Poniente,7,2,WH - Lerma 2,,Solicitado,20/2/2026 10:40:53,,140.0,6.1,Local,Cesar Salazar,TAS,9.0,7.3,155.7,46067.6,,2026-02-20 15:38:11.176000,145.0,,,WH - Lerma 2,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487335,GRUPO CONTINENTAL-TOYOTA SANTA FE,"14/02/2026, 14:21",Aliado - Grupo Continental - Gwm Santa Fe,54808261,Cerrado,14/2/2026,Recolectado,Finished,23/2/2026 16:43:57,Interlomas,16/2/2026 15:41:32,17/2/2026 13:26:00,21.74,On time,Externo,CDMX Poniente,7,2,Santa Fé,,Solicitado,17/2/2026 9:24:06,,67.1,3.0,Local,Eivar Villegas,TAS,9.0,4.0,63.7,46067.7,,2026-02-17 13:03:09.708000,70.7,,,Interlomas,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Toluca,
487332,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"14/02/2026, 14:18",Aliado - Grupo Continental - Gwm Santa Fe,54860269,Cerrado,14/2/2026,Recolectado,Finished,21/2/2026 15:01:56,WH - Lerma 5,16/2/2026 15:43:10,17/2/2026 13:56:53,22.23,On time,Externo,CDMX Poniente,7,2,Santa Fé,,Solicitado,16/2/2026 15:29:31,,49.2,3.0,Local,Eivar Villegas,TAS,9.0,22.5,63.7,46067.7,,2026-02-17 13:32:07.988000,71.2,,,WH - Lerma 5,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487259,GRUPO PREMIER-CHEVROLET MAZATLÁN,"14/02/2026, 13:59",Aliado - Chevrolet Mazatlán,54897502,Cerrado,14/2/2026,Pendiente por recolectar,,Sin PL,Sin PL,,,,,Pendiente por recolectar,,7,2,,,Solicitado,19/2/2026 13:13:21,,119.2,,,Jose Angel Aguilar Avila,TAS,9.0,,,46067.6,,2026-02-14 14:16:06.941000,0.3,,,Out of Kavak,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487263,GRUPO CONTINENTAL-HYUNDAI SANTA FE,"14/02/2026, 13:56",Aliado - Grupo Continental - Gwm Santa Fe,54890217,Cerrado,14/2/2026,Recolectado,Finished,Sin PL,Sin PL,16/2/2026 15:52:19,17/2/2026 15:15:26,23.39,On time,Externo,CDMX Poniente,7,2,Santa Fé,,Solicitado,17/2/2026 9:18:27,,67.4,3.1,Local,Eivar Villegas,TAS,9.0,5.9,63.9,46067.6,,2026-02-17 15:16:11.688000,73.3,,,Santa Fé,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - BYD Metepec,
487256,GRUPO CONTINENTAL-TOYOTA SANTA FE,"14/02/2026, 13:39",Aliado - Grupo Continental - Gwm Santa Fe,54895811,Cerrado,14/2/2026,Recolectado,Finished,Sin PL,Sin PL,16/2/2026 15:47:34,18/2/2026 13:18:00,45.51,On time,Externo,CDMX Poniente,7,2,Santa Fé,,Solicitado,17/2/2026 9:20:57,,67.7,4.0,Local,Eivar Villegas,TAS,9.0,28.0,63.8,46067.6,,2026-02-18 12:54:09.756000,95.3,,,HQ - Lerma 1,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
487260,GRUPO CONTINENTAL-TOYOTA BOSQUES,"14/02/2026, 13:37",Aliado - Grupo Continental - Gwm Santa Fe,54849654,Cerrado,14/2/2026,Recolectado,Finished,23/2/2026 18:03:30,Santa Fé,17/2/2026 13:23:58,17/2/2026 16:26:18,3.04,On time,Externo,CDMX Poniente,7,2,Santa Fé,,Solicitado,17/2/2026 12:56:13,,71.3,3.1,Local,Eivar Villegas,TAS,9.0,3.5,85.4,46067.6,,2026-02-17 15:48:09.111000,74.2,,,Santa Fé,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Metepec,
487269,GRUPO MEGA-MEGA ALIADO,"14/02/2026, 12:59",Aliado - Grupo Mega - Nissan Toluca,54803526,Cerrado,14/2/2026,Recolectado,Finished,Sin PL,Sin PL,17/2/2026 18:21:58,18/2/2026 11:24:32,17.04,On time,Externo,CDMX Poniente,7,2,WH - Lerma 2,,Solicitado,17/2/2026 18:09:33,,77.2,3.9,Local,Josué Cortés,TAS,9.0,17.2,90.4,46073.4,,2026-02-20 10:22:08.589000,141.4,,,HQ - Lerma 1,503.3974573,2,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Coapa,
487226,GRUPO CONTINENTAL-KIA ALIADO,"14/02/2026, 11:57",Aliado - Kia Coapa,54814712,Cerrado,14/2/2026,Recolectado,Finished,22/2/2026 12:25:25,Plaza Fortuna,14/2/2026 15:05:50,14/2/2026 16:06:47,1.02,On time,Externo,CDMX SUR,7,2,San Angel,,Solicitado,14/2/2026 14:52:58,,2.9,0.2,Local,Cristian Martinezde,TAS,10.0,1.2,15.1,46067.5,CDMX SUR,2026-02-14 15:10:30.509000,3.2,,,Plaza Fortuna,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Nissan Metepec,
487079,GRUPO CONTINENTAL-KIA ALIADO,"13/02/2026, 19:18",Aliado - Kia Coapa,54708712,Cerrado,13/2/2026,Recolectado,Finished,23/2/2026 11:11:09,Kavak Artz Pedregal,16/2/2026 9:52:25,16/2/2026 15:13:49,5.36,On time,Draiver,CDMX SUR,7,2,San Angel,,Solicitado,16/2/2026 9:41:08,,62.4,2.8,Local,Cristian Martinezde,TAS,10.0,5.5,81.9,46070.8,CDMX SUR,2026-02-17 19:37:06.380000,96.3,,,Kavak Artz Pedregal,251.6987286,1,CDMX - CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliado - Kia Tlahuac,
